gene_id	gene_name	read_count	rpm	tpm	mean_depth	percent_coverage	gene_length
0|WP_032492456.1|NG_052141.1|1|1|dfrA12|dfrA12|trimethoprim-resistant_dihydrofolate_reductase_DfrA12	dfrA12	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492458.1|NG_048780.1|1|1|blaCMY-11|blaMOX|CMY-1/MOX_family_class_C_beta-lactamase_CMY-11	blaCMY-11	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492467.1|NG_050470.1|1|1|qnrB10|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB10	qnrB10	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492472.1|NG_050346.1|1|1|blaVIM-19|blaVIM|subclass_B1_metallo-beta-lactamase_VIM-19	blaVIM-19	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492486.1|NG_047328.1|1|1|aadA1|aadA1|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	aadA1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492553.1|NG_049023.1|1|1|blaCTX-M-71|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-71	blaCTX-M-71	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492560.1|NG_048555.1|1|1|vga(A)|vga(A)|ABC-F_type_ribosomal_protection_protein_Vga(A)	vga(A)	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492579.1|NG_052270.1|1|1|aph(3')-XV|aph(3')-XV|aminoglycoside_O-phosphotransferase_APH(3')-XV	aph(3')-XV	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492580.1|NG_052271.1|1|1|aadA1|aadA1|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	aadA1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492605.1|NG_047891.1|1|1|fosC2|fosC2|FosC2_family_fosfomycin_resistance_glutathione_transferase	fosC2	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492622.1|NG_049199.1|1|1|blaIMP-34|blaIMP|subclass_B1_metallo-beta-lactamase_IMP-34	blaIMP-34	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492624.1|NG_049340.1|1|1|blaNDM-8|blaNDM|subclass_B1_metallo-beta-lactamase_NDM-8	blaNDM-8	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492661.1|NG_049335.1|1|1|blaNDM-3|blaNDM|subclass_B1_metallo-beta-lactamase_NDM-3	blaNDM-3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032492683.1|NG_047606.1|1|1|catB3|catB3|type_B-3_chloramphenicol_O-acetyltransferase_CatB3	catB3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032493168.1|NG_049013.1|1|1|blaCTX-M-62|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-62	blaCTX-M-62	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494221.1|NG_051938.1|1|1|apmA|apmA|aminocyclitol_acetyltransferase_ApmA	apmA	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494234.1|NG_048899.1|1|1|blaCTX-M-100|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-100	blaCTX-M-100	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494237.1|NG_050156.1|1|1|blaTEM-110|blaTEM|broad-spectrum_class_A_beta-lactamase_TEM-110	blaTEM-110	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494240.1|NG_048777.1|1|1|blaCMY-107|blaCMY|extended-spectrum_class_C_beta-lactamase_CMY-107	blaCMY-107	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494759.1|NG_050311.1|1|1|blaTLA-1|blaTLA|extended-spectrum_class_A_beta-lactamase_TLA-1	blaTLA-1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494802.1|NG_050007.1|1|1|blaSHV-129|blaSHV|extended-spectrum_class_A_beta-lactamase_SHV-129	blaSHV-129	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494844.1|NG_049244.1|1|1|blaKPC-11|blaKPC|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-11	blaKPC-11	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494853.1|NG_050224.1|1|1|blaTEM-187|blaTEM|extended-spectrum_class_A_beta-lactamase_TEM-187	blaTEM-187	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494864.1|NG_050333.1|1|1|blaVEB-9|blaVEB|inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_VEB-9	blaVEB-9	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494874.1|NG_050488.1|1|1|qnrB27|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB27	qnrB27	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032494875.1|NG_050489.1|1|1|qnrB28|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB28	qnrB28	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495011.1|NG_049107.1|1|1|blaFOX-8|blaFOX|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-8	blaFOX-8	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495023.1|NG_049047.1|1|1|blaCTX-M-93|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-93	blaCTX-M-93	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495024.1|NG_050486.1|1|1|qnrB25|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB25	qnrB25	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495027.1|NG_048853.1|1|1|blaCMY-58|blaCMY|class_C_beta-lactamase_CMY-58	blaCMY-58	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495046.1|NG_047321.1|1|1|aacA43|aacA43|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA43	aacA43	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495047.1|NG_048848.1|1|1|blaCMY-53|blaCMY|class_C_beta-lactamase_CMY-53	blaCMY-53	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495094.1|NG_050546.1|1|1|qnrS5|qnrS|quinolone_resistance_pentapeptide_repeat_protein_QnrS5	qnrS5	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495187.1|NG_050353.1|1|1|blaVIM-27|blaVIM|subclass_B1_metallo-beta-lactamase_VIM-27	blaVIM-27	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495225.1|NG_048911.1|1|1|blaCTX-M-116|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-116	blaCTX-M-116	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495259.1|NG_048912.1|1|1|blaCTX-M-117|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-117	blaCTX-M-117	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495378.1|NG_048914.1|1|1|blaCTX-M-121|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-121	blaCTX-M-121	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495379.1|NG_047331.1|1|1|aadA11|aadA11|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA11	aadA11	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495384.1|NG_049338.1|1|1|blaNDM-6|blaNDM|subclass_B1_metallo-beta-lactamase_NDM-6	blaNDM-6	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495440.1|NG_049966.1|1|1|blaPER-7|blaPER|inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_PER-7	blaPER-7	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495443.1|NG_050438.1|1|1|oqxB2|oqxB|multidrug_efflux_RND_transporter_permease_subunit_OqxB2	oqxB2	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495449.1|NG_049502.1|1|1|blaOXA-204|blaOXA-48_fam|OXA-48_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-204	blaOXA-204	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495491.1|NG_062209.1|1|1|blaKLUC-3|blaKLUC|extended-spectrum_class_A_beta-lactamase_KLUC-3	blaKLUC-3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495492.1|NG_062210.1|1|1|blaKLUC-4|blaKLUC|extended-spectrum_class_A_beta-lactamase_KLUC-4	blaKLUC-4	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495517.1|NG_049539.1|1|1|blaOXA-244|blaOXA-48_fam|OXA-48_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-244	blaOXA-244	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495518.1|NG_049540.1|1|1|blaOXA-245|blaOXA-48_fam|OXA-48_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-245	blaOXA-245	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495568.1|NG_047921.1|1|1|lnu(B)|lnu(B)|lincosamide_nucleotidyltransferase_Lnu(B)	lnu(B)	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495595.1|NG_049542.1|1|1|blaOXA-247|blaOXA-48_fam|OXA-48_family_extended-spectrum_class_D_beta-lactamase_OXA-247	blaOXA-247	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495607.1|NG_050555.1|1|1|qnrVC6|qnrVC|quinolone_resistance_pentapeptide_repeat_protein_QnrVC6	qnrVC6	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495622.1|NG_049339.1|1|1|blaNDM-7|blaNDM|subclass_B1_metallo-beta-lactamase_NDM-7	blaNDM-7	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495672.1|NG_049341.1|1|1|blaNDM-9|blaNDM|taniborbactam-resistant_subclass_B1_metallo-beta-lactamase_NDM-9	blaNDM-9	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495680.1|NG_050542.1|1|1|qnrD2|qnrD|quinolone_resistance_pentapeptide_repeat_protein_QnrD2	qnrD2	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495718.1|NG_065854.1|1|1|vga(E)|vga(E)|ABC-F_type_ribosomal_protection_protein_Vga(E)	vga(E)	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495764.1|NG_049548.1|1|1|blaOXA-253|blaOXA-143_fam|OXA-143_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-253	blaOXA-253	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495786.1|NG_048932.1|1|1|blaCTX-M-144|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-144	blaCTX-M-144	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495787.1|NG_048934.1|1|1|blaCTX-M-148|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-148	blaCTX-M-148	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495789.1|NG_049661.1|1|1|blaOXA-370|blaOXA-48_fam|OXA-48_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-370	blaOXA-370	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032495798.1|NG_049052.1|1|1|blaCTX-M-98|blaCTX-M|extended-spectrum_class_A_beta-lactamase_CTX-M-98	blaCTX-M-98	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032542910.1|NG_047372.1|1|1|ant(4')-Ia|ant(4')-Ia|aminoglycoside_O-nucleotidyltransferase_ANT(4')-Ia	ant(4')-Ia	1	0.0800	0.0000	0.0030	25.80	0
0|WP_032579291.1|NG_050386.1|1|1|cepA-44|cepA|extended-spectrum_class_A_beta-lactamase_CepA-44	cepA-44	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032608349.1|NG_050708.1|1|1|blaACT-45|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-45	blaACT-45	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032625176.1|NG_064666.1|1|1|blaACT-66|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-66	blaACT-66	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032628014.1|NG_242643.1|1|1|blaACT-141|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-141	blaACT-141	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032634099.1|NG_051536.1|1|1|rmtB4|rmtB|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtB4	rmtB4	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032637705.1|NG_242644.1|1|1|blaACT-142|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-142	blaACT-142	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032644152.1|NG_055522.1|1|1|blaACT-53|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-53	blaACT-53	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032652275.1|NG_066690.1|1|1|blaACT-74|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-74	blaACT-74	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032667553.1|NG_047716.1|1|1|dfrA22|dfrA22|trimethoprim-resistant_dihydrofolate_reductase_DfrA22	dfrA22	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032675805.1|NG_049309.1|1|1|blaMIR-9|blaMIR|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-9	blaMIR-9	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032679412.1|NG_244407.1|1|1|blaACT-132|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-132	blaACT-132	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032687534.1|NG_076631.1|1|1|blaPLA-4|blaPLA|class_A_beta-lactamase_PLA-4	blaPLA-4	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032696109.1|NG_049971.1|1|1|blaPLA-3|blaPLA|class_A_beta-lactamase_PLA-3	blaPLA-3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032699754.1|NG_049969.1|1|1|blaPLA-1|blaPLA|broad-spectrum_class_A_beta-lactamase_PLA-1	blaPLA-1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032727905.1|NG_049846.1|1|1|blaOXY-2-1|blaOXY-2|extended-spectrum_class_A_beta-lactamase_OXY-2-1	blaOXY-2-1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032733006.1|NG_244721.1|1|1|blaLEN-127|blaLEN|class_A_beta-lactamase_LEN-127	blaLEN-127	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032735535.1|NG_050780.1|1|1|blaLEN-9|blaLEN|class_A_beta-lactamase_LEN-9	blaLEN-9	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032748514.1|NG_088422.1|1|1|blaOXY-1-8|blaOXY-1|extended-spectrum_class_A_beta-lactamase_OXY-1-8	blaOXY-1-8	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032835180.1|NG_050724.1|1|1|blaOXA-85|blaOXA-85_fam|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-85	blaOXA-85	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032865068.1|NG_050609.1|1|1|blaOXA-287|blaOXA-286_fam|OXA-286_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-287	blaOXA-287	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032870384.1|NG_052458.1|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	aacA-ACI5	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032874497.1|NG_052457.1|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	aacA-ACI5	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032877719.1|NG_050610.1|1|1|blaOXA-293|blaOXA-286_fam|OXA-286_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-293	blaOXA-293	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032879257.1|NG_050611.1|1|1|blaOXA-307|blaOXA-286_fam|OXA-286_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-307	blaOXA-307	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032880374.1|NG_052531.1|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	aacA-ACI5	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032937778.1|NG_054963.1|1|1|blaCMY-152|blaCMY|class_C_beta-lactamase_CMY-152	blaCMY-152	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032939209.1|NG_048869.1|1|1|blaCMY-72|blaCMY|class_C_beta-lactamase_CMY-72	blaCMY-72	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032941855.1|NG_050478.1|1|1|qnrB18|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB18	qnrB18	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032942160.1|NG_048884.1|1|1|blaCMY-86|blaCMY|class_C_beta-lactamase_CMY-86	blaCMY-86	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032944434.1|NG_050492.1|1|1|qnrB30|qnrB|quinolone_resistance_pentapeptide_repeat_protein_QnrB30	qnrB30	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032946415.1|NG_047643.1|1|1|cfxA5|cfxA5|broad-spectrum_class_A_beta-lactamase_CfxA5	cfxA5	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032948363.1|NG_048779.1|1|1|blaCMY-109|blaCMY|class_C_beta-lactamase_CMY-109	blaCMY-109	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032966056.1|NG_047501.1|1|1|blaL1|blaL1|L1_family_subclass_B3_metallo-beta-lactamase	blaL1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_032974004.1|NG_062222.1|1|1|blaCMA-1|blaCMA|class_C_beta-lactamase_CMA-1	blaCMA-1	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033147097.1|NG_047249.1|1|1|aac(3)-IIb|aac(3)-IIb|aminoglycoside_N-acetyltransferase_AAC(3)-IIb	aac(3)-IIb	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033147149.1|NG_049103.1|1|1|blaFOX-3|blaFOX|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-3	blaFOX-3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033205177.1|NG_047880.1|1|1|fomB|fomB|FomB_family_phosphonate_monophosphate_kinase	fomB	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033268654.1|NG_052341.1|1|1|aac(6')_Strep|aac(6')_Strep|aminoglycoside_6'-N-acetyltransferase	aac(6')_Strep	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033487869.1|NG_061415.1|1|1|blaACT-56|blaACT|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-56	blaACT-56	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033493020.1|NG_048299.1|1|1|tet(W)|tet(W)|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W)	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033502167.1|NG_064698.1|1|1|blaADC-143|blaADC|extended-spectrum_class_C_beta-lactamase_ADC-143	blaADC-143	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033503051.1|NG_048671.1|1|1|blaADC-61|blaADC|extended-spectrum_class_C_beta-lactamase_ADC-61	blaADC-61	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033560332.1|NG_050227.1|1|1|blaTEM-19|blaTEM|extended-spectrum_class_A_beta-lactamase_TEM-19	blaTEM-19	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033632034.1|NG_052347.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033636082.1|NG_052451.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033639326.1|NG_052346.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033642964.1|NG_070754.1|1|1|blaSRT-3|blaSRT|class_C_beta-lactamase_SRT-3	blaSRT-3	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033644545.1|NG_052450.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033649026.1|NG_047294.1|1|1|aac(6')-Ic|aac(6')_Serra|aminoglycoside_N-acetyltransferase_AAC(6')-Ic	aac(6')-Ic	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033651281.1|NG_052178.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033654785.1|NG_052345.1|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase	aac(6')_Serra	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033841866.1|NG_049549.1|1|1|blaOXA-254|blaOXA-51_fam|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-254	blaOXA-254	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033851992.1|NG_055787.1|1|1|blaADC-159|blaADC|extended-spectrum_class_C_beta-lactamase_ADC-159	blaADC-159	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033887259.1|NG_076831.1|1|1|blaOXA-1034|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1034	blaOXA-1034	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033937969.1|NG_076830.1|1|1|blaOXA-1033|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1033	blaOXA-1033	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033940628.1|NG_049940.1|1|1|blaPDC-65|blaPDC|class_C_beta-lactamase_PDC-65	blaPDC-65	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033945151.1|NG_049929.1|1|1|blaPDC-55|blaPDC|class_C_beta-lactamase_PDC-55	blaPDC-55	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033949287.1|NG_243506.1|1|1|blaOXA-1288|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1288	blaOXA-1288	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033954903.1|NG_049767.1|1|1|blaOXA-485|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-485	blaOXA-485	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033955867.1|NG_081711.1|1|1|blaOXA-1125|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1125	blaOXA-1125	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033957064.1|NG_049943.1|1|1|blaPDC-68|blaPDC|class_C_beta-lactamase_PDC-68	blaPDC-68	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033959319.1|NG_048582.1|1|1|arr-4|arr|NAD(+)--rifampin_ADP-ribosyltransferase_Arr-4	arr-4	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033962599.1|NG_049946.1|1|1|blaPDC-70|blaPDC|class_C_beta-lactamase_PDC-70	blaPDC-70	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033968246.1|NG_081719.1|1|1|blaOXA-1133|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1133	blaOXA-1133	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033969586.1|NG_049938.1|1|1|blaPDC-63|blaPDC|class_C_beta-lactamase_PDC-63	blaPDC-63	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033974288.1|NG_049931.1|1|1|blaPDC-57|blaPDC|class_C_beta-lactamase_PDC-57	blaPDC-57	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033977759.1|NG_049941.1|1|1|blaPDC-66|blaPDC|class_C_beta-lactamase_PDC-66	blaPDC-66	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033978625.1|NG_081721.1|1|1|blaOXA-1135|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1135	blaOXA-1135	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033982123.1|NG_049884.1|1|1|blaPDC-14|blaPDC|class_C_beta-lactamase_PDC-14	blaPDC-14	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033984473.1|NG_243488.1|1|1|blaOXA-1270|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1270	blaOXA-1270	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033987207.1|NG_049925.1|1|1|blaPDC-51|blaPDC|class_C_beta-lactamase_PDC-51	blaPDC-51	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033989974.1|NG_066519.1|1|1|blaOXA-846|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-846	blaOXA-846	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033990638.1|NG_049877.1|1|1|blaPDC-11|blaPDC|class_C_beta-lactamase_PDC-11	blaPDC-11	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033998317.1|NG_049937.1|1|1|blaPDC-62|blaPDC_var|class_C_beta-lactamase_PDC-62	blaPDC-62	0	0.0000	0.0000	0.0000	0.00	0
0|WP_033998327.1|NG_049916.1|1|1|blaPDC-43|blaPDC|class_C_beta-lactamase_PDC-43	blaPDC-43	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034000523.1|NG_242158.1|1|1|aac(3)-C1264|aac(3)-C1264|aminoglycoside_N-acetyltransferase_AAC(3)-C1264	aac(3)-C1264	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034002900.1|NG_242748.1|1|1|blaOXA-1245|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1245	blaOXA-1245	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034003797.1|NG_049928.1|1|1|blaPDC-54|blaPDC|class_C_beta-lactamase_PDC-54	blaPDC-54	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034005326.1|NG_068025.1|1|1|blaOXA-906|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-906	blaOXA-906	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034005655.1|NG_049933.1|1|1|blaPDC-59|blaPDC|class_C_beta-lactamase_PDC-59	blaPDC-59	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034006142.1|NG_048568.1|1|1|aac(3)-Ic|aac(3)-Ic|aminoglycoside_N-acetyltransferase_AAC(3)-Ic	aac(3)-Ic	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034006563.1|NG_066523.1|1|1|blaOXA-850|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-850	blaOXA-850	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034015617.1|NG_243507.1|1|1|blaOXA-1289|blaOXA-50_fam|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1289	blaOXA-1289	0	0.0000	0.0000	0.0000	0.00	0
0|WP_034020787.1|NG_049942.1|1|1|blaPDC-67|blaPDC|class_C_beta-lactamase_PDC-67	blaPDC-67	0	0.0000	0.0000	0.0000	0.00	0
